First Name,Last Name,Label,Weight,Height
Andra,Wolff,INDOOR_VOLLEYBALL,171,81
Magan,Strosin,TENNIS,168,61
Julee,Gorczany,RACQUETBALL,199,80
Cherly,Yundt,BASEBALL,174,81
Berry,Kuvalis,BEACH_VOLLEYBALL,183,76
Lonnie,MacGyver,BASEBALL,130,80
Belkis,Hirthe,BASEBALL,186,66
Alyssa,Abshire,TENNIS,117,82
Hee,Satterfield,ICE_HOCKEY,183,82
Mariam,Emmerich,FIELD_HOCKEY,182,79
Amee,Leuschke,RUGBY,202,62
Katie,Herzog,BEACH_VOLLEYBALL,162,61
Shaunte,Waters,RACQUETBALL,153,63
Jesusita,Ferry,FIELD_HOCKEY,129,63
Eldon,Corwin,ICE_HOCKEY,181,82
Shad,Huel,FIELD_HOCKEY,137,70
Madison,Hills,SOCCER,201,63
Chieko,Kutch,INDOOR_VOLLEYBALL,183,80
Kathleen,Padberg,BASEBALL,111,77
Tula,Schinner,BEACH_VOLLEYBALL,178,82
Socorro,Gislason,ICE_HOCKEY,185,70
Antonio,Nader,RUGBY,170,66
Margie,Lang,BASEBALL,186,80
Ahmed,Kreiger,FIELD_HOCKEY,207,60
Blair,Crist,SOCCER,166,79
Octavia,Wolf,RACQUETBALL,157,79
Ophelia,Carter,RACQUETBALL,167,69
Deidra,Heathcote,BASKETBALL,117,60
Blake,Hickle,BASKETBALL,118,70
Bernita,Rath,BEACH_VOLLEYBALL,195,63
Cecelia,Bogisich,FIELD_HOCKEY,169,74
Leann,Grimes,RUGBY,155,75
Sammy,Fahey,BASKETBALL,192,66
Shae,Abshire,SOCCER,192,61
Faye,Sanford,BASKETBALL,170,80
Humberto,Williamson,SOCCER,174,68
Darron,Hegmann,RACQUETBALL,139,72
Sung,Kulas,SOCCER,158,62
Bruno,Lemke,RUGBY,111,67
Arnoldo,Lowe,SOCCER,171,63
Barton,Wiegand,BASEBALL,162,76
Reina,Gislason,SOCCER,158,77
Willian,Cruickshank,FIELD_HOCKEY,191,77
Danika,Bartell,BASEBALL,174,73
Ayesha,Stark,SOCCER,189,65
Dan,Heaney,FIELD_HOCKEY,182,66
Dia,Marvin,FOOTBALL,144,71
Derrick,Casper,SOCCER,153,79
Vernon,Brown,SOCCER,110,76
Tim,White,BASKETBALL,177,66
Werner,Hettinger,TENNIS,197,76
Julieann,Mertz,BEACH_VOLLEYBALL,113,79
Theresia,Anderson,BASKETBALL,125,82
Delmer,Rolfson,ICE_HOCKEY,140,79
Agatha,Muller,BEACH_VOLLEYBALL,170,67
Kristofer,Senger,RACQUETBALL,158,67
Earnest,Kozey,RACQUETBALL,156,65
Pamella,Walsh,INDOOR_VOLLEYBALL,174,77
Brooke,McGlynn,TENNIS,161,60
Niesha,Renner,RUGBY,115,68
Faustino,Lueilwitz,FIELD_HOCKEY,142,83
Stasia,Kovacek,ICE_HOCKEY,166,81
Clinton,Russel,BASEBALL,142,70
Mariella,Ziemann,RACQUETBALL,189,80
Neil,Bailey,FOOTBALL,113,75
Ray,Swaniawski,INDOOR_VOLLEYBALL,194,81
Duncan,Hartmann,RUGBY,114,65
Xavier,Sanford,SOCCER,140,76
Mohammed,Purdy,BASEBALL,195,61
Winston,Osinski,BASKETBALL,204,60
Kathyrn,Gaylord,FOOTBALL,130,69
Cortez,Schinner,BASEBALL,188,69
Camie,Mohr,FIELD_HOCKEY,208,60
Kamilah,Heaney,SOCCER,189,75
Shanon,Mante,SOCCER,170,74
Lauryn,Hackett,TENNIS,168,83
Thaddeus,Hartmann,ICE_HOCKEY,124,74
Laurel,Waelchi,INDOOR_VOLLEYBALL,119,69
Joyce,Wilderman,BASKETBALL,171,76
Suellen,Rodriguez,RACQUETBALL,191,64
Xochitl,Nienow,FIELD_HOCKEY,139,79
Ted,O'Keefe,FOOTBALL,198,75
Melinda,Zulauf,BASEBALL,208,71
Lillie,Beatty,ICE_HOCKEY,188,63
Beatrice,Mohr,FOOTBALL,169,77
Donte,MacGyver,BASKETBALL,178,70
Byron,Kirlin,BEACH_VOLLEYBALL,123,60
Glendora,Bogan,INDOOR_VOLLEYBALL,193,80
Keneth,Oberbrunner,FOOTBALL,174,77
Emile,Hyatt,RUGBY,152,74
Corey,Oberbrunner,TENNIS,143,67
Damion,Leuschke,SOCCER,173,82
Alberto,Ledner,BASEBALL,188,71
Shirl,Bahringer,TENNIS,121,74
Cletus,Breitenberg,TENNIS,155,80
Nicolle,Waters,BASKETBALL,190,69
Vannessa,Mosciski,RACQUETBALL,123,69
Mariel,Dare,ICE_HOCKEY,137,62
Mariana,Little,BEACH_VOLLEYBALL,143,74
Luis,Kuhn,BASEBALL,117,66
Colin,Gorczany,BASEBALL,181,79
Thanh,McKenzie,BASEBALL,151,69
Don,Renner,RACQUETBALL,143,76
Fran,Streich,RUGBY,192,62
Quyen,Medhurst,FOOTBALL,116,73
Albert,Monahan,RUGBY,202,72
Davis,Nicolas,BEACH_VOLLEYBALL,198,67
Peg,Sauer,BEACH_VOLLEYBALL,208,64
Ian,Ritchie,ICE_HOCKEY,126,63
Velva,Roberts,RUGBY,189,60
Michel,Gulgowski,FOOTBALL,128,68
Lorilee,Zulauf,BASKETBALL,115,81
Florentino,Bosco,TENNIS,112,66
Darren,Dooley,TENNIS,110,63
Jamar,Emmerich,BEACH_VOLLEYBALL,133,74
Brittani,Harber,BASEBALL,116,75
Norah,Hermann,RACQUETBALL,196,67
Jeneva,Rath,RUGBY,160,82
Marty,Heidenreich,BASKETBALL,131,74
Idell,Brown,SOCCER,126,70
Aron,Ryan,BASKETBALL,200,76
Allene,Bergstrom,INDOOR_VOLLEYBALL,181,79
Emile,Mayert,FIELD_HOCKEY,192,80
Reed,Lakin,FOOTBALL,191,70
Chantay,Keeling,BASEBALL,160,77
Tyler,Dooley,ICE_HOCKEY,208,65
Elisha,Lockman,SOCCER,199,65
Pat,Carroll,BASKETBALL,128,75
Tasia,Brekke,INDOOR_VOLLEYBALL,121,69
Rosario,Bernhard,RUGBY,125,69
Natisha,Oberbrunner,BEACH_VOLLEYBALL,190,79
Barbar,Krajcik,FIELD_HOCKEY,119,75
Winfred,Haag,BEACH_VOLLEYBALL,136,73
Casey,Goodwin,ICE_HOCKEY,140,76
Errol,Moore,BASEBALL,113,61
Josette,Powlowski,FOOTBALL,140,64
Del,Bergstrom,FIELD_HOCKEY,137,78
Emilio,Glover,RUGBY,152,68
Grant,Denesik,INDOOR_VOLLEYBALL,132,75
Rolf,Kautzer,RUGBY,187,77
Deangelo,Moen,BASEBALL,206,81
Joaquin,Swaniawski,TENNIS,144,73
Valentine,Veum,INDOOR_VOLLEYBALL,149,67
Cornell,Lehner,TENNIS,205,64
Duane,Ratke,BASEBALL,120,71
Dotty,Rodriguez,SOCCER,116,70
Carola,Cartwright,BASKETBALL,163,60
Gertrude,Orn,BASKETBALL,168,72
Ivory,Vandervort,BEACH_VOLLEYBALL,122,72
Rudy,Sanford,TENNIS,161,76
Joann,Walker,FOOTBALL,201,79
Shenika,Johnston,ICE_HOCKEY,188,80
Maynard,Huels,TENNIS,175,65
Garth,Brakus,FOOTBALL,183,69
Holly,Pfannerstill,SOCCER,205,69
Neal,Flatley,TENNIS,123,60
Virgil,Lemke,FOOTBALL,203,64
Ayako,Bahringer,BASKETBALL,185,74
Cornelius,Veum,RACQUETBALL,110,61
Carson,Blick,FIELD_HOCKEY,112,82
Susana,Kutch,SOCCER,154,60
Louella,Heidenreich,SOCCER,125,75
Dusty,Pfeffer,BASKETBALL,124,72
Earnest,Bartell,RACQUETBALL,197,71
Lester,Larson,BASEBALL,155,70
Lucio,Hoppe,INDOOR_VOLLEYBALL,182,62
Dianna,Rohan,RACQUETBALL,193,62
Raul,Lakin,BASKETBALL,174,63
Doreen,Abbott,RACQUETBALL,205,75
Torie,DuBuque,FOOTBALL,137,68
Clyde,Prohaska,BASEBALL,162,65
Arnoldo,Fritsch,ICE_HOCKEY,166,70
Garfield,Kertzmann,RUGBY,165,68
Greg,Thiel,BASKETBALL,167,65
Charlott,Cassin,FOOTBALL,149,82
Molly,Lemke,BASEBALL,173,74
Annie,Klocko,INDOOR_VOLLEYBALL,137,62
Rosetta,Bauch,SOCCER,142,67
Jani,Rau,RACQUETBALL,179,77
Anh,Homenick,BEACH_VOLLEYBALL,169,83
Ngan,Bogan,SOCCER,180,77
Trisha,Witting,FIELD_HOCKEY,114,77
In,Gaylord,INDOOR_VOLLEYBALL,178,82
Jeanett,Mitchell,SOCCER,208,79
Eloy,Jaskolski,INDOOR_VOLLEYBALL,125,69
Jesse,Brown,TENNIS,189,67
Floria,Ullrich,SOCCER,171,74
Cinthia,Feil,ICE_HOCKEY,190,68
Wendell,Dach,BEACH_VOLLEYBALL,139,64
Despina,Hauck,BEACH_VOLLEYBALL,134,61
Walter,DuBuque,INDOOR_VOLLEYBALL,155,63
Burton,Miller,TENNIS,168,81
Milton,Denesik,BEACH_VOLLEYBALL,161,69
Jessika,Jerde,SOCCER,194,78
Mauro,Block,RACQUETBALL,192,81
Lucio,Hand,FIELD_HOCKEY,209,61
Sha,Spencer,SOCCER,196,77
Keitha,Cronin,RACQUETBALL,154,66
Perry,Kerluke,BEACH_VOLLEYBALL,129,83
Emilio,Denesik,BEACH_VOLLEYBALL,154,73
Johana,Okuneva,SOCCER,182,60
Janey,Halvorson,BASEBALL,197,68
Jerrie,White,FIELD_HOCKEY,138,76
Brooke,Kunze,ICE_HOCKEY,209,79
Alphonse,Cole,INDOOR_VOLLEYBALL,159,73
Hallie,D'Amore,INDOOR_VOLLEYBALL,208,66
Ellis,Smitham,BEACH_VOLLEYBALL,159,67
Pedro,Nitzsche,FIELD_HOCKEY,150,78
Loyd,Hayes,ICE_HOCKEY,150,70
Maria,Prosacco,RACQUETBALL,184,62
Tashia,Runolfsdottir,BEACH_VOLLEYBALL,127,72
Dortha,Collins,BASEBALL,111,62
Lonny,Harvey,ICE_HOCKEY,146,71
Era,Botsford,ICE_HOCKEY,150,75
Julieann,Shields,BEACH_VOLLEYBALL,156,80
Lien,Bogan,SOCCER,142,71
Anh,Hirthe,RUGBY,206,62
Kiera,Crist,RUGBY,178,61
Sharri,Spinka,ICE_HOCKEY,111,64
Dee,Cassin,FIELD_HOCKEY,176,62
Delila,Harber,ICE_HOCKEY,190,65
Shanita,McCullough,INDOOR_VOLLEYBALL,205,69
Young,Ryan,BEACH_VOLLEYBALL,193,62
Conrad,Wintheiser,FIELD_HOCKEY,191,66
Bambi,Kertzmann,INDOOR_VOLLEYBALL,179,81
Tracey,Reichel,RUGBY,208,70
Salina,Harber,SOCCER,199,82
Derrick,Crona,TENNIS,166,82
Blossom,Smitham,SOCCER,205,80
In,Cassin,FOOTBALL,139,74
Kevin,Mann,RUGBY,202,75
Carol,Mosciski,INDOOR_VOLLEYBALL,124,73
Quinn,Smith,ICE_HOCKEY,180,73
Winnifred,Cormier,ICE_HOCKEY,131,64
Nieves,Willms,BASEBALL,111,71
Jerold,Wintheiser,BEACH_VOLLEYBALL,114,66
Lorine,Jaskolski,TENNIS,184,73
Dick,Homenick,SOCCER,175,67
Tashina,Prohaska,SOCCER,158,70
Nga,Anderson,BEACH_VOLLEYBALL,119,64
Jack,Howe,TENNIS,153,81
Herschel,Kovacek,INDOOR_VOLLEYBALL,146,81
Marlin,Sauer,TENNIS,203,67
Benton,Williamson,RACQUETBALL,132,69
Kristeen,Beahan,FOOTBALL,162,70
Yaeko,Davis,RACQUETBALL,172,83
Lorina,Schulist,RUGBY,152,74
Claude,McClure,RACQUETBALL,154,81
Buford,Nader,INDOOR_VOLLEYBALL,131,77
Erinn,Rau,FOOTBALL,130,60
Donald,Kohler,BASKETBALL,125,72
Jules,Gottlieb,BASKETBALL,146,64
Jamika,Beatty,SOCCER,187,64
Marion,Zulauf,BASEBALL,191,66
Bula,Flatley,RUGBY,158,66
Maynard,Thiel,BEACH_VOLLEYBALL,185,81
Tashia,Runte,FIELD_HOCKEY,130,70
Carmen,Yost,TENNIS,138,62
Ty,O'Conner,BEACH_VOLLEYBALL,147,65
Marquis,Hackett,ICE_HOCKEY,122,83
Donn,Powlowski,TENNIS,178,81
Refugia,Herzog,ICE_HOCKEY,197,76
Erasmo,Harris,FOOTBALL,156,71
Debbra,Turcotte,FIELD_HOCKEY,190,74
Arnulfo,Bartell,BASKETBALL,111,82
Lenora,Carter,TENNIS,173,75
Bryon,Tremblay,FIELD_HOCKEY,114,69
Bernardo,Wyman,RUGBY,110,77
Coleman,Lesch,RACQUETBALL,153,67
Fay,Wilkinson,BASKETBALL,196,77
Mario,Batz,BASEBALL,164,63
Gwenda,Ledner,TENNIS,163,64
Donn,Botsford,INDOOR_VOLLEYBALL,175,60
Claud,Schinner,RACQUETBALL,159,75
Migdalia,Price,INDOOR_VOLLEYBALL,140,61
Jolanda,Hane,TENNIS,136,74
Roman,Johnson,SOCCER,183,65
So,Blick,SOCCER,156,79
Erik,Blick,RACQUETBALL,177,68
Tenisha,Hettinger,FIELD_HOCKEY,149,65
Sammie,Kohler,FOOTBALL,147,70
Dominick,Auer,ICE_HOCKEY,189,80
Justin,Gibson,BASEBALL,190,61
Ray,Mueller,RACQUETBALL,165,78
Shawn,Reynolds,RACQUETBALL,138,61
Frankie,Gleichner,TENNIS,113,76
Cory,Daniel,SOCCER,121,77
Alethia,Rosenbaum,BASEBALL,207,63
Allene,Greenholt,BASEBALL,145,70
Sammy,Corwin,ICE_HOCKEY,177,73
Steven,Will,FIELD_HOCKEY,194,79
Bruno,Barton,RUGBY,122,80
Loris,Runolfsdottir,ICE_HOCKEY,159,83
Leon,Gerhold,ICE_HOCKEY,120,81
Deadra,Hintz,BASEBALL,148,82
Damion,Leuschke,BASEBALL,187,73
Tiara,Hills,FOOTBALL,120,82
Cecil,Prosacco,RACQUETBALL,111,71
Lakenya,Windler,SOCCER,184,63
Candelaria,Steuber,FIELD_HOCKEY,115,83
Gonzalo,Schuster,SOCCER,169,74
Bennett,Legros,BASEBALL,172,80
Ron,Treutel,FOOTBALL,154,69
Alton,Brown,RUGBY,150,81
Linh,Kuphal,FIELD_HOCKEY,191,68
Janette,Fay,TENNIS,165,71
Carli,Von,INDOOR_VOLLEYBALL,190,77
Kym,Schmidt,RUGBY,180,69
Michelina,Wyman,BEACH_VOLLEYBALL,113,81
My,Purdy,RUGBY,169,67
Peggy,Turner,RUGBY,146,78
Denisse,Wisoky,ICE_HOCKEY,184,63
Willard,Hauck,BEACH_VOLLEYBALL,195,77
Ricky,Osinski,BASEBALL,154,70
Kendall,Rice,RACQUETBALL,169,76
Trinidad,Schaefer,ICE_HOCKEY,206,62
Kathlene,Schulist,BASKETBALL,122,82
Russell,Gorczany,ICE_HOCKEY,114,83
Damion,Shanahan,FIELD_HOCKEY,193,77
Lucas,Steuber,FOOTBALL,126,68
James,Trantow,TENNIS,190,78
Ezra,White,BEACH_VOLLEYBALL,133,72
Barrie,Ratke,ICE_HOCKEY,200,66
Shawna,Stark,BEACH_VOLLEYBALL,208,78
Thanh,Haag,ICE_HOCKEY,119,61
Leif,Zulauf,BEACH_VOLLEYBALL,168,79
Charley,Cronin,RUGBY,195,78
Lamont,Nitzsche,FIELD_HOCKEY,182,83
Ethan,Lemke,SOCCER,199,64
Anita,Windler,BASKETBALL,117,67
Terrell,Lesch,BEACH_VOLLEYBALL,117,76
Maybelle,Hills,BEACH_VOLLEYBALL,113,68
Jaleesa,Stokes,RUGBY,168,83
Chance,Wintheiser,BEACH_VOLLEYBALL,194,82
Veola,Gorczany,FIELD_HOCKEY,199,72
Marshall,Crist,RUGBY,143,71
Ta,Bode,FOOTBALL,196,76
Perry,Thompson,TENNIS,166,72
Andre,Littel,BASKETBALL,117,63
Lavon,Kunde,FIELD_HOCKEY,188,76
Luciana,Kuvalis,RUGBY,122,77
Epifania,Wisozk,ICE_HOCKEY,165,82
Bradley,Kshlerin,RUGBY,156,80
Alisia,Koch,ICE_HOCKEY,169,75
Angelo,Nienow,SOCCER,178,74
Raymon,Thompson,TENNIS,206,66
Enrique,Blick,FOOTBALL,182,76
Fredricka,Kutch,SOCCER,195,75
Zane,Kuphal,TENNIS,117,77
Geraldo,Harber,SOCCER,131,83
Bula,Morar,RUGBY,133,65
Elane,Monahan,BEACH_VOLLEYBALL,124,60
Orval,Rau,ICE_HOCKEY,204,65
Lavina,Moore,RACQUETBALL,135,71
Leif,Deckow,TENNIS,192,76
Gregg,Greenholt,FOOTBALL,133,82
Solomon,Spencer,INDOOR_VOLLEYBALL,122,71
Sherrie,Kulas,RACQUETBALL,199,81
Nikki,Koepp,BEACH_VOLLEYBALL,137,76
Chase,Raynor,BASKETBALL,175,78
Erin,Yost,BEACH_VOLLEYBALL,196,80
Kerry,Franecki,ICE_HOCKEY,192,76
Deloise,Kihn,ICE_HOCKEY,131,75
Darrell,Conroy,FIELD_HOCKEY,158,77
Kecia,Franecki,ICE_HOCKEY,181,70
Cameron,Dare,FIELD_HOCKEY,137,69
Shin,Hackett,ICE_HOCKEY,126,73
Burt,Dicki,INDOOR_VOLLEYBALL,180,71
Alyssa,Koepp,INDOOR_VOLLEYBALL,137,70
Larry,Hilll,RUGBY,174,67
Antonetta,Pollich,BASEBALL,182,65
Deloras,King,FOOTBALL,184,76
Jan,Kshlerin,SOCCER,183,68
Scotty,Kuvalis,FOOTBALL,167,61
Stevie,Conroy,RACQUETBALL,145,80
Ali,Torphy,BASEBALL,175,81
Latesha,Kozey,FOOTBALL,157,77
Wilhemina,DuBuque,RUGBY,167,61
Love,Koepp,FIELD_HOCKEY,171,71
Marlene,Ernser,RACQUETBALL,184,83
Socorro,Macejkovic,RACQUETBALL,185,61
Matilda,Schamberger,FIELD_HOCKEY,133,77
Salina,Frami,BEACH_VOLLEYBALL,132,70
Cristobal,Doyle,TENNIS,134,79
Ralph,Goyette,BASEBALL,184,76
Berniece,Cormier,BASKETBALL,148,75
Kip,Kohler,FOOTBALL,141,65
Teodoro,Lynch,FIELD_HOCKEY,198,74
Larry,Ledner,FOOTBALL,147,70
Carl,Prohaska,BASKETBALL,197,67
Charise,Gottlieb,SOCCER,124,75
Barney,Moen,ICE_HOCKEY,143,68
Daphne,Jast,TENNIS,155,78
Lucien,Russel,FOOTBALL,123,63
Antone,Kovacek,BASEBALL,113,63
Altha,Gerhold,FIELD_HOCKEY,123,60
Samual,Quigley,FOOTBALL,166,77
Wilburn,Marquardt,RACQUETBALL,192,79
Kurt,Kunze,SOCCER,122,66
Particia,Bechtelar,BASEBALL,148,76
Pilar,Flatley,TENNIS,142,62
Jamaal,Ratke,RUGBY,139,82
Elwood,Smitham,BASKETBALL,152,65
Donnie,Witting,SOCCER,135,61
Elmo,Roberts,BASEBALL,154,81
Herschel,DuBuque,TENNIS,171,61
Nubia,Braun,BEACH_VOLLEYBALL,192,71
Lyman,Waters,BASKETBALL,204,81
Aleta,Turcotte,BEACH_VOLLEYBALL,200,80
Israel,Emard,SOCCER,201,67
Barry,Stark,SOCCER,131,60
Donte,Mohr,FOOTBALL,196,70
Rocco,Prosacco,RUGBY,180,66
Sun,Grady,BASKETBALL,115,63
Nathanial,Carter,FOOTBALL,207,61
Aide,Cummerata,ICE_HOCKEY,113,78
Dallas,Effertz,FIELD_HOCKEY,130,67
Belle,Cummings,FIELD_HOCKEY,125,79
Cletus,Kautzer,BASEBALL,140,60
Karl,Ratke,SOCCER,124,81
Frank,Davis,BEACH_VOLLEYBALL,142,83
Hollie,Ritchie,BASEBALL,180,66
Lonnie,Hartmann,SOCCER,131,64
Latoya,Kuphal,INDOOR_VOLLEYBALL,116,83
Marlon,Flatley,TENNIS,185,65
Brandie,Harber,TENNIS,111,62
Sylvester,Harber,FIELD_HOCKEY,130,79
Aleida,Bahringer,RUGBY,139,69
Rolland,Will,FOOTBALL,137,66
Stuart,Goodwin,BASKETBALL,138,70
Orval,Kilback,BASKETBALL,160,68
Louie,Mante,RACQUETBALL,139,77
Robby,Gaylord,INDOOR_VOLLEYBALL,175,80
Coletta,Yundt,TENNIS,139,83
Young,Weimann,BASKETBALL,173,83
Denny,Wolff,BASKETBALL,160,64
Ronald,Kohler,BASKETBALL,150,77
Rudolf,Casper,RUGBY,179,68
Sonny,Marquardt,BEACH_VOLLEYBALL,173,61
Jamie,Wolff,SOCCER,150,81
Vella,Schneider,RACQUETBALL,190,67
Howard,Pagac,SOCCER,178,73
Chong,Schaden,ICE_HOCKEY,135,65
Lyle,Cormier,SOCCER,198,66
Charlyn,Rippin,FIELD_HOCKEY,204,79
Scott,Aufderhar,BASEBALL,193,71
Ollie,Tromp,RUGBY,172,63
Kenny,Mueller,TENNIS,168,81
Renea,Cummings,RACQUETBALL,113,61
Cory,Leannon,FOOTBALL,131,62
Denis,Rohan,BASKETBALL,177,71
Cary,Turcotte,BEACH_VOLLEYBALL,164,79
Jack,Flatley,BEACH_VOLLEYBALL,110,80
Brook,Rogahn,FIELD_HOCKEY,112,60
Tequila,Little,RUGBY,112,72
Wei,Balistreri,TENNIS,191,67
Regina,Stiedemann,ICE_HOCKEY,193,60
Aleida,Pagac,RUGBY,157,79
Stevie,Sanford,SOCCER,199,70
Lee,Bergnaum,BEACH_VOLLEYBALL,114,75
Nichol,Schinner,FOOTBALL,131,77
Leticia,Dickens,TENNIS,188,68
Jeramy,Jast,BEACH_VOLLEYBALL,177,63
Oda,Goodwin,FOOTBALL,202,74
Reginald,Bauch,FIELD_HOCKEY,121,71
Amado,Blick,RACQUETBALL,131,60
Staci,Jerde,BASEBALL,171,69
Mana,Kshlerin,SOCCER,124,69
Cristobal,Fay,FOOTBALL,181,81
Lucio,Botsford,RACQUETBALL,126,63
Mary,Krajcik,SOCCER,181,66
Darron,Mayert,ICE_HOCKEY,141,62
Rodney,Pacocha,SOCCER,129,75
Bennie,Hayes,BASEBALL,171,62
Tashina,Mann,BASKETBALL,149,60
Wyatt,Fritsch,FIELD_HOCKEY,206,74
Tona,Kunde,RACQUETBALL,143,68
Junko,Harber,RACQUETBALL,129,83
Adrien,Bruen,RUGBY,154,83
Vernon,Powlowski,FOOTBALL,160,71
Ezekiel,Donnelly,FIELD_HOCKEY,134,65
Krystina,Swaniawski,RUGBY,196,77
Jeromy,Bashirian,BEACH_VOLLEYBALL,129,74
Alfredo,Breitenberg,ICE_HOCKEY,176,64
Lou,Schaefer,FOOTBALL,134,73
Arica,Stokes,ICE_HOCKEY,202,72
Leroy,Goodwin,INDOOR_VOLLEYBALL,197,63
Angelo,Ryan,RACQUETBALL,132,61
Clarine,Ferry,BASKETBALL,113,72
Sylvester,Stroman,FOOTBALL,154,76
Lavinia,Kub,BASKETBALL,199,77
Lanelle,Bosco,RUGBY,196,78
Hertha,Mraz,SOCCER,181,78
Aura,Schaden,FIELD_HOCKEY,120,68
Tuyet,Cummerata,FOOTBALL,152,75
Kathryn,Parisian,FOOTBALL,141,70
Holly,Hegmann,BASEBALL,158,70
Malik,Dickinson,RUGBY,194,67
Keven,Christiansen,FIELD_HOCKEY,203,77
Randal,Shanahan,TENNIS,206,73
Mary,Shanahan,FIELD_HOCKEY,160,76
Eugene,Huels,INDOOR_VOLLEYBALL,122,82
Roy,Smith,FOOTBALL,138,60
Raymundo,Jacobs,BASKETBALL,196,77
Melisa,Jenkins,BASKETBALL,118,63
Austin,Abbott,FOOTBALL,155,65
Noble,Ritchie,FIELD_HOCKEY,118,63
Granville,Abshire,INDOOR_VOLLEYBALL,149,80
Nettie,White,SOCCER,194,75
Dana,Wolf,RUGBY,162,74
Spencer,Romaguera,BEACH_VOLLEYBALL,172,63
Trinidad,Quigley,BASKETBALL,192,77
Brant,Feest,ICE_HOCKEY,119,69
Harold,Buckridge,BEACH_VOLLEYBALL,140,68
Nicholas,Fritsch,BASKETBALL,160,68
Dominick,Feeney,RACQUETBALL,126,81
Siu,Erdman,RUGBY,200,63
Zoraida,O'Keefe,RACQUETBALL,177,64
Kermit,Mueller,INDOOR_VOLLEYBALL,137,79
Justin,Johnson,RUGBY,195,71
Joe,Jacobson,BASKETBALL,193,76
Anton,Klocko,INDOOR_VOLLEYBALL,145,64
Long,Thiel,BEACH_VOLLEYBALL,186,76
Florinda,O'Kon,ICE_HOCKEY,137,68
Gerardo,Prosacco,SOCCER,141,76
Joellen,Reilly,INDOOR_VOLLEYBALL,150,78
Florinda,Schinner,BEACH_VOLLEYBALL,137,69
Gus,Stark,BASKETBALL,143,78
Zackary,Ullrich,ICE_HOCKEY,176,66
Erin,Satterfield,BEACH_VOLLEYBALL,180,71
Eusebio,Quigley,ICE_HOCKEY,146,73
Cleo,Maggio,FIELD_HOCKEY,143,69
Shelton,Stokes,RACQUETBALL,206,77
Russ,Wehner,FIELD_HOCKEY,177,83
Bea,Pfeffer,BEACH_VOLLEYBALL,145,78
Clint,Paucek,FOOTBALL,183,75
Kecia,Huels,FOOTBALL,160,68
Artie,Stark,BASEBALL,193,66
Frankie,Rowe,BASKETBALL,131,70
Ardelia,Hoppe,SOCCER,197,65
Scotty,Douglas,FOOTBALL,114,68
Juliet,Schoen,RACQUETBALL,195,83
Darin,Stehr,RACQUETBALL,136,76
Ellis,Nienow,BASEBALL,193,77
Venita,Predovic,BASEBALL,180,81
Morton,Paucek,BASEBALL,140,68
Moses,Walsh,FIELD_HOCKEY,149,60
Norma,Kerluke,TENNIS,130,82
Richie,Parker,FIELD_HOCKEY,189,71
Jacelyn,Osinski,ICE_HOCKEY,127,69
Bobbie,Bradtke,ICE_HOCKEY,119,68
Vince,Thiel,INDOOR_VOLLEYBALL,193,62
Boyd,Weissnat,SOCCER,205,70
Ramon,Collins,RUGBY,187,83
Clayton,Spencer,FIELD_HOCKEY,158,72
Dannie,Flatley,RACQUETBALL,155,71
Kayla,Deckow,BASEBALL,164,63
Vincenza,Hane,SOCCER,172,76
Thi,Mraz,ICE_HOCKEY,174,66
Ollie,Schinner,FOOTBALL,146,72
Lucie,Rowe,RACQUETBALL,193,67
Tony,Mayer,ICE_HOCKEY,168,71
Lani,Rodriguez,FIELD_HOCKEY,148,83
Providencia,Wiza,RACQUETBALL,141,74
Terrance,Brown,RACQUETBALL,200,61
Milton,Daniel,SOCCER,175,71
Raymond,Maggio,ICE_HOCKEY,205,73
Solomon,Blanda,SOCCER,197,72
Yon,Berge,FIELD_HOCKEY,170,69
Patrick,Bradtke,ICE_HOCKEY,169,62
Nakia,Hagenes,BEACH_VOLLEYBALL,138,69
Hubert,Koelpin,FIELD_HOCKEY,168,81
Oma,Konopelski,RACQUETBALL,124,75
Hollis,Boehm,ICE_HOCKEY,146,62
Nohemi,Kiehn,ICE_HOCKEY,146,66
Pilar,Larkin,FOOTBALL,110,83
Lavern,Mohr,FIELD_HOCKEY,153,74
Fernanda,Blanda,SOCCER,129,68
Ericka,Keeling,FOOTBALL,111,61
Jarred,Nikolaus,BASKETBALL,121,61
Russel,Watsica,ICE_HOCKEY,159,82
Temika,Ritchie,FOOTBALL,206,72
Luigi,Parker,BASKETBALL,140,80
Marc,Mayer,BASKETBALL,114,79
Alisa,Ledner,ICE_HOCKEY,179,73
Cuc,Lebsack,TENNIS,157,80
Morgan,Jones,FIELD_HOCKEY,190,73
Robin,Balistreri,BASKETBALL,159,64
Mertie,Franecki,RACQUETBALL,160,62
Scottie,Senger,RACQUETBALL,171,73
Benita,Zulauf,TENNIS,113,64
Gia,Kuhic,FOOTBALL,119,80
Phillip,Fahey,BEACH_VOLLEYBALL,161,76
Giovanni,Legros,INDOOR_VOLLEYBALL,117,60
Darrin,Thompson,BASKETBALL,204,76
Oscar,Skiles,TENNIS,154,78
Rodger,Konopelski,RUGBY,128,79
Gilberto,Volkman,TENNIS,168,80
Anderson,Johnston,RACQUETBALL,205,68
Carson,Hane,FOOTBALL,135,69
Barton,Dach,FIELD_HOCKEY,204,79
